"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
342.19,293.71,-1,252.16,-1,-1
160.57,212.81,176.17,207.85,-1,-1
285.55,-1,259.87,263.13,-1,-1
-1,108.66,-1,102.59,108.3,123.87
107.03,117.07,125.01,122.01,-1,-1
90.73,-1,137.07,-1,-1,-1
282.51,276.9,273.1,260.37,250.35,-1
92.67,103.57,110.4,111.9,119.34,137.58
-1,98.65,-1,117.23,-1,-1
-1,292.01,277.39,-1,205.2,-1
342.64,51.75,277.93,-1,200.21,-1
92.36,103.81,266.34,113.79,-1,-1
-1,-1,113.62,-1,118.87,137.67
90.14,99.94,-1,110.47,-1,-1
341.96,-1,275.77,-1,-1,-1
-1,-1,-1,252.66,182.82,203.43
282.22,-1,260.91,-1,251.72,-1
90.49,104.18,108.53,111.84,117.78,140.54
-1,298.13,298.51,289.7,-1,-1
340.55,295.11,278.92,254.35,199.41,-1
258.71,214.38,228.07,124.67,211.35,217.37
91.29,-1,108.23,-1,122.74,140.17
-1,90.84,-1,97.97,-1,-1
153.63,225.11,-1,-1,-1,-1
340.41,-1,279.19,-1,-1,-1
259.45,-1,241.09,-1,249.49,-1
283,253.56,-1,-1,-1,-1
283.15,276.88,-1,259.94,247.78,245.88
-1,85.85,94.85,96.35,98.75,-1
290.89,278.54,272.61,264.48,249.99,249.29
282.22,274.7,266.54,260.84,251.5,-1
107.66,118.56,123.57,117.61,126.59,-1
-1,-1,98.38,99.4,-1,-1
-1,84.87,94.33,97.42,106.88,-1
80.32,86.6,94.9,93.85,99.98,119.12
338.61,293.69,279.71,-1,204.24,-1
286.6,278.39,274.61,263.15,252.82,246.82
287.15,-1,273.63,264.24,252.95,253.72
339.26,292.7,-1,251.36,200.21,-1
340.7,293.67,278.9,252.95,200.91,205.17
285.49,-1,274.22,264.47,250.61,-1
289.11,-1,273.13,-1,250.29,-1
284.79,-1,272.64,265.12,251.54,-1
287.59,280.08,272.34,262.79,250.47,-1
-1,291.6,301.86,284.19,280.27,-1
-1,102.84,-1,110.68,113.45,140.59
103.67,109.94,110.59,103.78,108.4,124.02
82.23,87.55,-1,98.46,110.69,123.9
197.66,268.3,283.86,273.79,-1,-1
158.04,221.47,168.47,-1,-1,-1
93.81,100.37,107.47,130.21,112.62,135.19
166.74,219.12,-1,-1,-1,-1
260.37,-1,175.92,-1,-1,-1
160.87,197.78,-1,-1,-1,-1
107.67,108.09,111.01,101.87,107.86,-1
163.17,200.25,167.29,198.54,177.21,-1
85.94,91.5,96.14,99.81,107.06,129.12
171.01,238.45,-1,210.25,-1,-1
91.49,99.57,100.41,-1,-1,-1
89.31,99.03,-1,105.77,114.67,-1
160.01,223.06,-1,209.8,-1,-1
170.69,222.89,184.76,216.89,-1,-1
-1,-1,-1,-1,114.65,136.21
105.73,-1,124.2,-1,125.79,148.44
173.36,234.07,-1,-1,-1,-1
107.07,264.98,-1,-1,-1,-1
274.25,263.92,242.41,248.33,226.09,222.9
288.78,279.15,275.23,265.23,254.38,246.43
283.16,274.46,274.65,260.3,251.47,-1
112.11,145.07,140.64,154.45,146.88,-1
99.56,100.72,-1,103.83,107.06,126.63
296.9,283.05,-1,268.96,258.03,-1
287.9,282.01,280.45,264.18,255.19,248.29
-1,-1,-1,264.64,252.51,-1
166.89,227.61,177.91,212.71,-1,-1
-1,101.3,-1,112.06,-1,-1
-1,-1,298.56,291.35,-1,-1
88.45,97.05,103.87,100.91,109.34,122.62
293.94,281.4,285.75,269.87,256.71,-1
288.78,280.45,275.72,265.37,248.4,250.46
87.04,92.01,99.82,98.34,-1,-1
-1,-1,102.64,104.65,105.13,123.82
-1,90.81,-1,96.55,-1,-1
-1,98.12,-1,97.95,102.39,-1
-1,-1,-1,-1,106.48,127.85
332.08,291.63,281.19,254.41,208.28,203.11
273.84,264.45,246.73,251.92,227.63,227.33
331.35,290.58,279.28,253.93,208.99,204.36
113.42,104.24,105.46,105.27,107.3,123.31
-1,84.81,-1,97.94,-1,-1
-1,89.25,102.66,100.56,-1,-1
-1,-1,-1,104.25,107.2,-1
87.63,91.66,97.53,98.42,-1,-1
-1,256.91,-1,244.89,-1,-1
262.08,-1,228.74,248.24,-1,-1
172.32,225.81,178.09,217.94,-1,-1
7.66,289.83,161.95,-1,-1,-1
102.57,117.93,120.29,114.58,120.46,-1
332.84,290.84,278.97,254.99,209.22,204.47
58.46,56.37,74.25,81.46,95.93,129.9
-1,287.85,165.75,-1,-1,-1
109.07,107.54,112.15,103.72,110.72,121.55
10.65,288.2,162.39,237.07,171.76,188.65
285.12,278.57,-1,263.27,255.26,-1
332.48,290.81,280.14,256.1,210.08,205.44
8.23,287.06,-1,-1,-1,-1
88.15,-1,87.8,-1,-1,-1
292.11,285.11,281.15,-1,259.06,242.94
-1,114.56,118.27,-1,-1,-1
108.86,115.9,-1,114.71,-1,-1
293.42,-1,287.99,-1,-1,-1
72.34,84.34,-1,99.94,102.44,124.16
286.29,278.73,-1,-1,-1,-1
176.67,92.48,-1,101.4,-1,-1
-1,-1,-1,99.03,124.28,-1
99.5,-1,137.88,148.28,104.53,126.39
-1,289.24,161.54,-1,-1,-1
329.92,289.66,279.08,255.55,212.1,206.16
-1,96.04,99.84,115.57,105.96,127.47
88.13,90.02,102.27,97.87,107.34,125.88
80.66,86.3,91.05,95.18,99.89,122.13
77.92,91.33,-1,97.21,-1,-1
-1,-1,-1,98.23,104.84,-1
181.81,244.02,177.57,217.26,190.6,192.6
-1,103.48,-1,99.6,104.61,-1
147.29,229.18,175.97,214.9,-1,-1
-1,232.8,177.42,-1,-1,-1
183.76,243.72,-1,-1,-1,-1
276.21,-1,236.2,243.23,-1,-1
258.13,252.37,214.79,236.69,-1,-1
136.89,168.28,-1,-1,-1,-1
274.17,266.5,248.79,251.55,229.04,226.88
189.33,233.01,-1,-1,-1,-1
-1,261.88,-1,246.64,-1,-1
-1,90.12,-1,99.12,-1,-1
93.09,95.84,102.5,102.85,108.32,130.14
181.35,232.05,184.33,-1,179.23,196.52
110.06,115.78,117.31,115.46,125.16,140.94
184.04,232.69,182.45,215.24,173.16,-1
123.91,149.4,143.85,117.29,-1,-1
-1,278.93,276.94,-1,255.76,-1
289.35,279.07,277.34,265.75,253.07,-1
290.54,220.19,279.48,267.57,258.6,-1
-1,-1,103.26,108.28,-1,-1
92.13,100.09,168.91,108.05,114.5,-1
-1,230.25,166.22,-1,-1,-1
-1,-1,-1,269.04,262.44,-1
156.47,230.69,176.83,208.85,-1,-1
-1,116.62,-1,119.28,-1,-1
262.15,254.41,-1,-1,-1,-1
253.61,135.32,-1,150.56,-1,-1
108.24,-1,136.66,-1,158.43,118.83
-1,-1,-1,-1,214.9,170.44
287.31,278.91,282.09,264.22,256.09,250.05
-1,98.55,-1,110.48,-1,-1
90.43,95.41,105.31,-1,107.7,129.5
71.45,83.73,92.62,93.63,101.64,121.42
89.06,99.2,-1,111.1,-1,-1
-1,-1,-1,-1,122.88,137
115.19,141.45,-1,-1,-1,-1
-1,97.72,-1,110.14,-1,-1
288.43,281.89,282.41,-1,-1,-1
-1,-1,-1,99.72,109.39,129.02
320.63,288.14,281.31,-1,219.45,-1
286.86,-1,275.14,265.93,-1,-1
281.03,-1,261.8,-1,-1,-1
84.06,169.26,97.57,125.61,102.4,-1
-1,-1,-1,103.13,114.56,128.93
78.69,83.16,89.29,98.65,103.25,292.56
299.34,291.31,297.66,281.52,-1,-1
-1,100.25,-1,111.7,-1,-1
289.01,-1,276,265.64,258,-1
170.49,232.25,173.96,220.08,-1,-1
275.97,267.95,254.22,251.85,235.32,233.98
280.4,270.41,-1,256.04,236.18,232.59
-1,291.39,290.99,285.63,-1,-1
276.43,272.14,-1,-1,-1,-1
-1,99.62,-1,110.5,-1,-1
89.96,99.34,281.95,108.46,245,-1
287.98,278.57,-1,-1,-1,-1
275.11,269.54,294.26,282.23,-1,-1
-1,-1,256.08,252.49,233.35,230.63
279.87,271.13,265.06,255.42,-1,-1
-1,-1,-1,104.07,285.97,286.84
-1,-1,298.85,280.48,-1,-1
298.96,-1,296.27,-1,280.24,286.74
-1,93.62,-1,97.46,-1,-1
-1,88.04,-1,96.78,-1,-1
-1,-1,-1,252.28,231.89,231.49
280.3,272,261.95,256.28,-1,-1
-1,-1,-1,256.17,239.36,234.03
91.65,100.18,105.23,108.04,113.69,137.16
92.96,99.58,-1,107.23,118.16,137.41
279.46,102.69,-1,97.36,-1,-1
-1,274.24,-1,101.79,-1,-1
79.6,84.81,93.83,-1,103.31,-1
90.51,93.09,99.31,100.53,106.29,126.76
103.96,109.03,-1,107.59,-1,-1
-1,-1,-1,-1,109.11,125.43
-1,110.78,-1,115.16,-1,-1
119.67,139.86,134.57,146.25,145.75,162.37
-1,102.61,-1,110.06,-1,-1
-1,104.23,109.96,-1,-1,-1
-1,-1,-1,-1,120.84,138.77
-1,268.25,-1,251.83,236.21,232.57
278.41,271.37,264.42,254.54,-1,-1
104.85,107.41,-1,104.26,99.08,-1
-1,-1,-1,-1,110.15,128.31
-1,270.01,-1,253.9,234.25,232.35
279.03,271.79,-1,254.76,233.9,234.85
138.88,168.2,-1,-1,-1,-1
178.64,235.65,182.05,215.37,182.06,188.74
278.45,272.1,256.79,255.02,234.01,234.41
-1,281.75,286.18,276.21,-1,-1
321.3,287.48,281.49,259.02,222.61,206.34
322.83,287.75,-1,-1,-1,-1
324.07,289.45,276.43,256.83,218.18,209.72
-1,100.41,-1,111.55,-1,-1
-1,97.07,-1,107.8,116.56,139.61
-1,270.51,251.37,254.39,235.16,231.8
280.34,273.06,258.74,256.41,234.93,233.23
83.8,93.61,105.84,98.18,-1,-1
109.42,124.56,-1,129.82,133.32,156.7
281.35,-1,283.03,273.88,-1,-1
-1,276.33,259.23,273.7,-1,-1
-1,-1,285.32,257.09,234.86,237.55
-1,-1,285.1,273.85,-1,-1
275.48,240.58,187.13,228.36,-1,-1
-1,-1,285.2,255.48,224.76,281.83
-1,234.6,188.95,214.25,184.57,190.16
86.68,98.86,109.25,109.02,118.39,139.23
89.97,96.35,111.45,109.84,115.69,129.38
-1,-1,-1,99,108.67,132.51
-1,92.36,-1,101.2,-1,-1
-1,-1,-1,-1,113.01,139.01
88.51,91.44,99.11,-1,105.55,127.88
84.87,89.23,100.63,102.31,112.01,134.33
81.23,98.76,-1,-1,-1,-1
85.71,99.02,110.37,109.26,116.61,142.68
-1,87.39,-1,101.24,-1,-1
-1,-1,-1,-1,110.18,60.84
88.95,100.49,-1,112.57,-1,-1
-1,99.45,109.88,-1,-1,-1
283.97,284.26,286.13,272.39,-1,-1
86.62,102.11,110.71,111.7,120.53,-1
286.61,-1,284.5,275.12,-1,-1
288.16,282.44,287.29,-1,-1,-1
119.13,158.84,88.71,99.82,-1,-1
-1,-1,-1,-1,284.01,278.16
-1,-1,142.46,281.58,105.64,130.03
98.02,-1,118.03,-1,-1,-1
286.09,-1,285.39,275.26,-1,-1
-1,-1,284.36,275.45,-1,-1
102.48,104.07,109.3,103.11,106.01,119.67
287.85,-1,287.32,276.57,-1,-1
90.72,93.21,107.03,102.31,106.09,134.94
-1,100.48,-1,113.24,-1,-1
-1,-1,294.79,280.82,-1,-1
85.69,98.28,-1,110.92,-1,-1
-1,285.38,288.98,-1,-1,-1
-1,100.36,-1,112.32,-1,-1
-1,99.79,-1,109.71,-1,-1
88.28,99.34,109.15,111.55,120.03,-1
307.76,293.95,300.91,277.58,274.17,-1
91.38,96.47,-1,100.76,108.1,129.79
-1,84.1,100.83,94.75,235.85,-1
86.57,91.92,98.73,98.51,106.04,128.4
-1,94.88,-1,100.15,110.79,-1
198.96,239.7,-1,-1,-1,-1
310.35,286.52,281.13,-1,222.59,212.53
-1,168.85,-1,260.28,-1,-1
116.31,106.28,-1,-1,-1,-1
115.33,172.32,150.11,175.91,158.71,114.12
136.49,158.96,-1,195.29,-1,-1
119.24,171.5,149.16,176.95,160.34,157.04
85.72,95.11,109.69,101.47,109.63,-1
118.51,172.04,149.29,181.14,-1,-1
136.91,172,-1,173.56,-1,-1
119.77,188.6,-1,-1,-1,-1
211.64,239.87,182.64,-1,-1,-1
98.45,105.8,113.87,-1,-1,-1
-1,98.93,-1,114.23,118.83,141.24
89.6,99.6,-1,113.53,-1,-1
89.16,99.47,111.16,110.22,114.94,141.9
139.55,186.1,-1,-1,-1,-1
309.07,297.25,-1,283.32,-1,-1
115.51,174.34,147.49,180.08,159.06,122.02
114.08,178.31,-1,-1,-1,-1
89.89,96.01,-1,-1,-1,-1
128.43,169.74,-1,101.45,-1,-1
309.38,298.32,302.44,280.71,-1,-1
-1,-1,-1,127.85,133.71,-1
-1,100.06,-1,113.98,-1,-1
106.65,112.77,-1,102.81,110.66,-1
-1,-1,116.18,118.55,-1,-1
90.35,99.26,-1,111.23,-1,-1
88.44,124.75,100.81,98.87,105.86,130.59
85.76,100.84,111.45,115.28,104.45,-1
106.06,114.74,121.01,-1,-1,-1
80.79,84.27,92.65,95.88,-1,-1
87.65,94.44,-1,-1,-1,-1
89.98,95.97,101.63,-1,108.32,-1
128.03,169.73,-1,-1,-1,-1
108.26,-1,114.63,-1,-1,-1
106.49,131.31,-1,137.75,-1,-1
113.62,123.96,-1,-1,-1,-1
115.5,120.9,121.6,118.73,-1,-1
-1,-1,-1,121.03,133.19,-1
87.91,139.02,97.18,100.04,105.98,130.47
108.3,153.9,140.85,165.98,153.77,-1
-1,-1,-1,-1,150.43,167.72
-1,-1,-1,101.94,101.01,-1
116.66,151.36,139.71,163.48,162.96,-1
-1,91.32,-1,102.32,-1,-1
-1,95.65,106.01,102.78,114.93,-1
87.34,94.57,-1,100.69,108.62,134.82
-1,103.16,-1,112.75,-1,-1
115.6,115.13,117.7,115.96,120.53,-1
107.26,115.9,116.5,115.95,-1,-1
97.11,106.96,111.38,-1,-1,-1
121.85,173.5,-1,-1,-1,-1
79.01,85.45,-1,-1,-1,-1
133.04,180.36,-1,-1,-1,-1
107.59,115.48,123.66,111.57,-1,-1
-1,113.54,117.32,-1,-1,-1
291.98,285.07,285.52,269.18,259.44,-1
79.17,82.67,92.76,98.75,113.84,135.65
74.12,79.39,-1,96.84,-1,-1
74.94,-1,95.23,97.99,-1,-1
91.22,99.19,-1,114.27,-1,-1
-1,-1,94.23,114.67,119,-1
-1,-1,91.28,97.39,-1,-1
76.22,84.56,92.05,96.61,114.42,-1
85.59,88.31,98.32,99.21,106.76,130.7
79.72,84.58,101.15,101.7,110.34,110.35
90.71,93.38,105.36,101.54,108.81,128.21
77.26,81.56,-1,95.11,-1,-1
74.14,80.4,97.86,96.77,108.36,105.74
78.99,84.19,101.87,103.21,111.03,138.17
81.28,80.2,-1,97.09,-1,-1
-1,-1,-1,-1,109.15,137.06
71.96,80.18,97.59,98.97,105.2,132.98
-1,-1,97.05,101.14,105.48,128.64
80.8,84.91,100.62,101.61,110,136.59
76.67,80.05,93.51,96.48,106.44,131.91
-1,84.42,-1,102.1,-1,-1
74.13,80.06,91.09,95.98,-1,-1
77.02,80.5,92.16,96.9,105.35,-1
77.63,81.1,92.63,96.81,104.35,129.81
77.25,82.43,90.57,96.54,103.74,132.94
77.02,83.6,89.31,97.84,105.9,129.97
87.07,90.36,102.02,101.09,106.85,129.48
79.47,84.37,-1,97.25,-1,-1
92.17,93.59,104.42,101.7,108.9,-1
77.51,83.83,95.33,95.62,-1,-1
81.27,88.4,96.98,99,106.03,131.46
75.57,80.12,-1,96.66,-1,-1
76.07,80.85,-1,-1,-1,-1
-1,-1,96.84,96.44,106.08,-1
-1,83.78,-1,103.5,-1,-1
-1,-1,-1,-1,132,140.64
87.2,92.8,-1,104.15,-1,-1
-1,-1,95.7,95.51,102.51,128.09
74.31,79.53,93.32,97.39,107.38,-1
76.16,-1,104.05,-1,-1,-1
93.59,105.08,-1,117.56,-1,-1
93.77,103.76,115.73,116.15,127.69,145.83
-1,104.29,-1,109.97,-1,-1
-1,80.16,90.83,95.44,-1,-1
77.7,84.65,97.13,101.42,111,141.02
-1,104.14,-1,109.97,-1,-1
-1,-1,-1,-1,104.43,137.08
97.19,-1,121.08,120.4,139.74,-1
151.7,187.55,-1,-1,-1,-1
145.19,190.89,-1,-1,-1,-1
76,-1,93.44,97.76,108.75,-1
-1,-1,93.06,95.89,124.96,135.65
75.31,81.01,93.93,95.99,105.07,130.53
-1,-1,-1,-1,103.63,133.52
-1,-1,-1,-1,108.17,134.92
-1,142.31,137.75,-1,-1,-1
290.84,275.15,287.14,274.11,267.1,-1
-1,143.08,142.36,-1,-1,-1
74.53,79.71,97.16,96.36,108.33,132.33
73.88,78.66,94.14,96.86,-1,-1
-1,-1,92.48,96.11,102.76,-1
-1,-1,-1,-1,103.67,132.09
-1,84.21,-1,103.5,-1,-1
-1,122.58,-1,111.63,-1,-1
107.12,-1,133.89,-1,-1,-1
296.76,286.7,-1,-1,-1,-1
-1,102.89,-1,105.55,-1,-1
151.96,192.39,-1,203.59,-1,-1
107.4,110.66,117.46,120.06,-1,-1
-1,110,116.84,-1,126.08,-1
-1,-1,279.99,-1,235.45,-1
106.16,108.72,118.09,-1,-1,-1
-1,93.05,109.01,101.28,108.19,-1
140.55,138.23,-1,144.19,-1,-1
94.03,102.55,110.85,114.5,125.43,-1
-1,291.58,291.21,-1,-1,-1
113.23,134.72,-1,144.01,-1,-1
-1,93.71,-1,104.37,112.6,-1
257.83,254.09,196.5,-1,-1,-1
96.1,110.54,116.24,120.12,265.4,-1
114.5,120.41,-1,-1,-1,-1
-1,84.75,87.37,96.73,-1,-1
75.08,87.54,101.38,102.41,110.13,134.28
-1,-1,288.73,268.56,269.07,-1
129.26,144.75,133.54,-1,-1,-1
107.72,110.28,-1,-1,-1,-1
153.51,198.34,-1,197.62,-1,-1
-1,107.09,116.36,-1,110.35,-1
107.12,115.2,121.6,-1,-1,-1
141.79,165.91,153.48,174.96,168.07,-1
109.23,115.84,-1,100.8,107.65,-1
293.29,-1,274.08,-1,255.88,-1
112.85,145.22,128.86,154.5,145.12,-1
72.44,-1,94.66,-1,104.67,132.44
110.65,140.52,-1,149.99,-1,-1
107.19,-1,138.58,-1,137.13,155.51
-1,77.47,-1,96.18,-1,-1
107.54,76.43,93.69,-1,105.42,-1
73.03,77.21,91.12,-1,105.02,134.82
74.04,-1,127.13,-1,104.77,-1
73.36,-1,91.39,-1,115.98,131.77
-1,-1,-1,-1,165.87,131.74
158.28,190.19,164.91,192.08,-1,-1
-1,140.76,140.84,-1,-1,-1
111.71,145.74,-1,158.23,-1,-1
-1,-1,-1,114.87,120.1,-1
171.67,220.46,-1,-1,-1,-1
74.25,82.93,94.52,96.26,-1,-1
-1,82.07,98.6,-1,116.07,-1
126.25,166.48,153.1,172.84,-1,-1
-1,294.06,300.86,280.98,284.06,-1
87.01,91.78,-1,103.33,114.84,-1
168.8,201.62,-1,-1,-1,-1
-1,114.84,111.51,-1,-1,-1
265.58,253.02,205.76,-1,-1,-1
124.98,171.58,157.46,178.73,-1,-1
106.92,185.42,150.31,180.35,-1,-1
108.36,179.04,-1,-1,-1,-1
116.78,128.39,-1,-1,-1,-1
134.28,167.81,-1,-1,-1,-1
-1,109.17,-1,107.89,-1,-1
-1,-1,229.44,240.87,-1,-1
81.04,86.4,98.23,98.77,106.54,130.99
98.32,100.63,106.88,111.39,115.43,-1
76.06,77.11,101.37,100.58,112.87,140.33
84.31,90.02,106.88,102.94,111.66,133.24
276.72,77.72,-1,103.39,112.35,139.53
130.2,174.97,151.08,170.34,-1,-1
76.86,81.7,90.64,99.31,103.22,-1
76.29,-1,95.43,-1,106.48,115.74
-1,-1,107.8,109.48,115.64,-1
91.17,100.43,108.51,105.55,112.82,138.51
114.69,-1,142.83,-1,-1,-1
-1,-1,-1,95.55,105.32,-1
78.17,87.81,106.14,115.62,115.78,-1
292.82,279.65,279.19,-1,252.89,-1
101.72,109.38,105.88,101.57,110.81,-1
273.6,-1,240.72,-1,-1,-1
106.64,145.89,146.47,155.34,-1,-1
77.36,-1,92.01,95.5,113.33,135.06
-1,147.64,141.73,-1,-1,-1
104.59,144.9,157.83,153.87,-1,-1
130.86,182.51,165.04,184.8,-1,-1
158.22,190,152.46,-1,166.62,-1
160.22,202.57,-1,198.49,-1,-1
83.22,175.57,162.15,176.34,-1,-1
127.67,195.16,158.46,190.71,-1,-1
162.5,207.9,167.21,204.39,-1,-1
123.54,187.15,155.04,187.55,-1,-1
-1,-1,-1,96.06,108.3,-1
129.33,175.71,150.16,183.38,162.94,-1
169.21,204.74,-1,-1,-1,-1
162.42,205.86,-1,202.54,-1,-1
115.67,203.03,152.9,-1,171.17,-1
129.67,190.27,-1,-1,-1,-1
-1,-1,-1,189.48,143.07,-1
163.08,208.64,-1,-1,-1,-1
164.66,205.09,-1,-1,-1,-1
166.93,199.04,-1,-1,-1,-1
-1,110.5,-1,112.22,123.97,143.86
132.14,178.08,156.19,179.93,160.32,-1
126.33,192.9,-1,-1,-1,-1
117.92,203.75,158.25,193.99,163.12,-1
121.55,191.09,165.65,-1,-1,-1
-1,-1,-1,132.35,139.03,-1
126.8,197.21,-1,194.13,182.71,-1
-1,189.38,154.6,189.69,-1,-1
131.55,193.56,152.33,190.29,-1,-1
-1,91.89,-1,76.61,-1,-1
-1,90.9,-1,101.67,113.14,-1
108.76,190.11,155.81,-1,-1,-1
125.73,177.19,-1,76.98,-1,-1
106.77,-1,149.14,187.59,156.95,174.67
129.93,178.71,155.4,180.62,157.19,-1
-1,-1,-1,106.59,116.43,-1
103.04,190.38,150.3,199.93,-1,-1
129.46,195.69,-1,-1,-1,-1
129.2,179.25,-1,-1,-1,-1
126.9,193.28,154.52,195.04,-1,-1
130.65,197.86,-1,-1,-1,-1
-1,115.23,-1,148.45,-1,-1
126.71,194.36,-1,-1,-1,-1
-1,-1,-1,105.43,115.59,-1
113.37,125.8,133.25,125.07,130.58,-1
-1,104.49,-1,121.2,-1,-1
134.08,189.64,-1,189.72,-1,-1
134.68,187.6,162.17,-1,-1,-1
129.99,124.65,-1,-1,-1,-1
128.29,198.25,-1,-1,-1,-1
122.2,191.68,157.53,-1,-1,-1
137.8,189.55,-1,-1,-1,-1
76.67,83.81,97.14,97.45,106.9,129.98
87.57,97.66,-1,104.58,111.19,-1
72.58,77.12,98.09,100.23,111.72,132.59
76.33,80.53,91.93,95.06,104.91,134.15
135.32,185.84,164.05,-1,-1,-1
120.53,146.7,-1,-1,-1,-1
79.17,81.86,95.49,96.84,105.98,131.43
-1,135.5,-1,117.65,-1,-1
176.73,213.16,-1,-1,-1,-1
78.71,83.75,97.89,97.56,106.8,132.06
98.02,106.35,-1,104.7,-1,-1
135.96,193.17,-1,-1,-1,-1
-1,82.51,-1,95.96,-1,-1
75.2,79.94,94.08,100.58,106.92,-1
131.05,-1,93.59,-1,107.06,132.07
114.8,141.78,-1,-1,-1,-1
136.91,153.97,-1,-1,-1,-1
90.51,97.89,123.81,108.22,119.53,137.69
-1,80.26,-1,97.23,-1,-1
74.98,79.7,91.7,97.91,115.28,131.03
78.78,-1,119.09,-1,-1,-1
-1,-1,-1,-1,110.64,131.19
80.93,90.16,106.77,101,109.31,131.8
136.43,190.44,162.34,194,-1,-1
109.83,139.31,-1,148.67,-1,-1
284.68,281.21,276.76,-1,260.68,-1
93.21,113.75,125.17,-1,-1,-1
-1,80.2,-1,104.21,115.9,-1
77.99,81.94,91.36,96.09,106.95,132.21
72.63,78.59,90.42,102.14,108.71,133.59
-1,113.92,143.36,-1,-1,-1
-1,140.62,137.71,-1,-1,-1
133.83,189.2,163.78,187.57,-1,-1
90.73,97.78,108.1,104.99,118.88,139.84
118.94,157.18,145.38,-1,-1,-1
121.93,164.95,-1,-1,-1,-1
75.58,79.72,94.15,97.94,105.81,128.07
-1,-1,-1,-1,108.31,132.17
77.5,80.79,93,97.41,107.72,130.69
72,78.45,-1,97.28,-1,-1
116.94,149.31,-1,-1,-1,-1
74.17,80.89,90.35,96.41,104.77,132.54
70.97,76.46,-1,95.93,-1,-1
78.03,79.94,91.63,97.4,-1,-1
80.05,75.69,-1,96.58,111.67,-1
87.71,95.42,113.9,108.04,-1,-1
97.62,103.08,-1,110.58,-1,-1
-1,280.96,276.71,-1,-1,-1
-1,146.29,138.74,-1,-1,-1
91.18,96.55,107.24,109.15,122.42,144.72
82.25,79.8,95.18,97.3,101.52,-1
-1,76.5,-1,100.59,116.51,-1
-1,77.64,102.73,98.67,104.32,129.31
-1,-1,109.17,107.29,-1,-1
96.23,98.24,113.59,110.97,118.19,141.87
88.59,96.05,111.69,106.82,111.55,137.57
-1,-1,-1,-1,110.95,134.31
140.62,193.31,-1,-1,-1,-1
100.43,108.38,109.02,-1,-1,-1
284.26,-1,282.01,-1,-1,-1
289.08,41.33,-1,-1,-1,-1
280.29,269.46,251.31,-1,-1,-1
88.67,103.04,-1,-1,-1,-1
97.06,130.38,-1,108.15,-1,-1
-1,-1,-1,-1,120.45,136.17
102.05,108.92,-1,-1,-1,-1
97.06,101.03,-1,112.7,119.09,145.17
123.42,144.25,-1,-1,-1,-1
128.51,223.71,168.61,-1,-1,-1
-1,145.05,143.8,-1,-1,-1
110.54,111.13,115.02,-1,-1,-1
98,103.76,-1,107.91,-1,-1
74.67,82.94,-1,103.28,-1,-1
77.13,84.44,99,98.28,110.95,134.51
66.92,78.75,96.93,99.98,-1,-1
93.35,-1,108.98,109.84,107.76,136.02
111.32,110.39,115.55,-1,-1,-1
-1,107.37,-1,104.16,113.04,-1
282.75,270.45,-1,252.6,-1,-1
100.89,84.56,-1,-1,-1,-1
289.08,-1,255.21,-1,-1,-1
286.85,274.73,248.75,-1,-1,-1
124.18,142.43,137.86,148.63,-1,-1
284.94,-1,253.94,-1,-1,-1
-1,113.56,-1,108.19,-1,-1
127.81,143.85,-1,-1,-1,-1
-1,107.66,114.83,106.12,-1,-1
287.54,-1,250.7,-1,-1,-1
91.83,103.78,-1,111.78,-1,-1
73.65,79.11,91.18,96.6,103.83,132.7
94.93,-1,110.14,-1,-1,-1
88.41,94.21,107.08,104.27,112.32,134.23
107.93,101.38,107.7,109.93,-1,-1
89.86,94.58,106.15,104.37,111.17,-1
124.71,145.56,141.28,149.99,146.89,-1
108.04,130.37,-1,-1,-1,-1
-1,94.5,108.27,-1,-1,-1
121.21,96.27,102.74,100.82,-1,-1
-1,106.78,143.04,-1,-1,-1
121.64,140.63,135.41,-1,-1,-1
110.76,138.82,135.52,-1,-1,-1
74.58,77.9,93.11,97.51,103.58,-1
80.64,81.45,92.98,97.85,103.94,132.99
75.22,82.16,95.04,96.82,105.67,134
74.56,146.82,95.29,96.54,103.87,134.68
124.88,145.79,-1,-1,-1,-1
128.94,83.31,112.52,98.25,104.32,134.25
-1,235.63,169.54,155.58,-1,-1
-1,-1,103.97,106.93,-1,-1
-1,-1,-1,212.96,163.39,-1
102.8,114.14,121.42,132.88,129.24,-1
98.95,122.47,125.23,133.56,-1,-1
100.32,120.64,120.03,129.14,-1,-1
285.38,-1,256.61,-1,-1,-1
-1,78.08,91.85,95.66,104.12,129.48
-1,117.87,119.9,127.13,-1,-1
75.04,80.91,-1,-1,-1,-1
73.79,78.87,94.96,98.7,105.61,-1
104.32,119.02,117.86,121,-1,-1
98.98,116.15,-1,-1,-1,-1
292.68,-1,282.42,-1,-1,-1
-1,297.54,283.94,-1,259.16,-1
279.18,119.08,122.54,130.36,-1,-1
-1,91.29,99.64,-1,-1,-1
107.15,110.71,113.15,109.77,-1,-1
301.27,-1,286.23,-1,-1,-1
110.74,-1,114.55,-1,-1,-1
97.02,96.11,105.33,97.55,-1,-1
73.05,75.69,92.78,-1,104.56,130.61
-1,138.71,-1,148.9,-1,-1
114.62,114.63,137.15,-1,142,149.81
100.08,-1,95.68,98.11,105.76,132.9
21.26,300.66,306.93,280.85,-1,-1
