"bearing_1","bearing_2","bearing_3","bearing_4","bearing_5","bearing_6"
NA,116.07,112.72,134.23,NA,NA
296.67,NA,291.63,NA,268.55,NA
57.14,56.5,NA,88.76,NA,NA
59.45,57.89,NA,88.02,104.2,NA
NA,NA,82.42,NA,102.14,NA
95.93,147.46,135.88,159.15,106.47,NA
NA,NA,108.17,120.18,122.53,NA
108.75,112.9,NA,NA,NA,NA
NA,98.06,NA,117.32,129.13,NA
84.29,148.7,124.03,167.95,117.15,NA
NA,96.7,NA,116.31,NA,NA
85.56,200.34,137.47,NA,123.33,NA
NA,NA,109.95,NA,119.87,NA
NA,NA,NA,165.59,146.03,NA
NA,151.95,134.27,168.55,148.42,NA
104.67,110.44,NA,NA,NA,NA
NA,112.99,118.87,NA,113.81,NA
NA,NA,NA,162.52,149.01,NA
89.53,154,136.28,170.19,150.56,NA
NA,289.12,NA,281.03,NA,NA
19.6,339.91,28.79,308.41,109.62,163.11
NA,256.52,194.15,226.94,NA,NA
NA,NA,NA,230.13,186.54,NA
NA,280.71,NA,239.47,187.09,NA
NA,144.23,139.54,155.06,146.55,NA
91.23,154.9,NA,NA,NA,NA
NA,82.62,NA,126.63,150.33,NA
NA,NA,NA,NA,114.2,137.9
NA,254.95,NA,229.68,187.19,NA
339.91,NA,215.71,NA,NA,NA
NA,290.59,288.7,NA,NA,NA
328.75,NA,230.32,NA,281.41,284.87
NA,107.38,113.38,111.76,NA,NA
NA,281.68,218.53,241.18,190.34,NA
16.92,NA,25.42,302.69,107.78,NA
NA,255.17,348.05,236.49,188.53,NA
354.24,NA,347.86,287.9,10.69,198.81
83.77,166.53,NA,NA,NA,NA
110.82,NA,137.38,NA,147.91,NA
336.41,NA,221.24,NA,NA,NA
NA,NA,318.66,NA,249.37,NA
NA,NA,318.98,NA,248.64,218.42
334.54,73.29,321.1,NA,NA,NA
NA,277.63,NA,243.76,191.69,196.96
88.35,107.64,115.2,NA,NA,NA
336.27,NA,318.68,NA,249.8,NA
352.45,NA,345.27,NA,275.49,202.59
NA,NA,NA,115.79,120.5,NA
356.04,NA,345.05,122.66,124.67,NA
343.4,330.49,326.71,265.52,189.31,NA
NA,106.43,119.28,131.11,131.15,83.56
86.52,166.83,NA,170.49,NA,NA
336.19,219.7,314.98,276.1,251.03,NA
NA,NA,166.83,269.23,231.03,NA
352.58,NA,345.96,NA,NA,NA
218.33,320.78,NA,287.31,NA,NA
85.61,NA,116.49,131.82,128.95,NA
NA,317.52,314.65,266.55,NA,NA
NA,NA,NA,265.97,169.33,NA
6.92,317.65,NA,265.01,NA,NA
NA,288.13,283.1,NA,NA,NA
NA,303.8,313.3,268.61,NA,NA
NA,312.58,342.94,262.74,NA,NA
NA,257.75,NA,236.76,NA,NA
NA,93.85,NA,119.86,NA,NA
207.74,231.79,176.26,NA,NA,NA
NA,NA,316.14,134.56,231.58,NA
90.15,102.58,116.89,NA,132.21,NA
338.41,303.73,NA,269.27,237.13,211.04
351.99,321.01,340.63,NA,275.97,204.56
82.71,NA,104.42,120.36,122.7,NA
85,103.12,116.33,131.58,NA,NA
290.16,NA,292.58,NA,276.35,281.03
294.17,NA,296.97,NA,275.92,NA
NA,NA,5.46,264.95,175.38,NA
17.51,318.87,7.92,NA,NA,NA
167.29,317.49,340.79,NA,198.06,NA
356.12,NA,340.14,NA,197.83,NA
7.1,69.1,169.99,266.94,NA,NA
352.79,NA,342.06,NA,NA,NA
NA,320.18,342.95,287.58,276.08,193.3
14.04,75.67,21.25,266.76,152.49,NA
84.15,102.59,116.49,NA,NA,NA
337.33,NA,308.35,NA,232.86,NA
NA,NA,314,269.51,232.72,NA
339.99,NA,314.26,NA,NA,NA
NA,NA,NA,NA,232.66,212.78
83.31,NA,113.25,NA,NA,NA
275.73,282.09,209.4,NA,NA,NA
NA,256.27,NA,240.96,NA,NA
118.62,136.53,NA,NA,NA,NA
NA,NA,231.48,235.92,NA,NA
NA,NA,NA,267.42,200.31,NA
83.15,102.31,114.15,NA,NA,NA
295.92,NA,292.45,NA,NA,NA
NA,NA,114.65,130.93,130.34,154.84
107.12,113.47,119.05,110.77,115.93,NA
295.27,101.4,151.5,129.96,128.68,NA
327.39,279.71,234,NA,NA,NA
327.92,73.15,231.26,NA,NA,NA
87.14,103.15,114.43,134.09,131.8,NA
NA,280.63,NA,243.93,196.69,NA
NA,317.8,NA,248.39,NA,NA
83.34,99.59,NA,NA,NA,NA
359.83,NA,234.4,NA,NA,NA
330.89,NA,235.59,244.52,NA,NA
NA,NA,104.73,123.94,125.39,149.69
325,NA,235.94,NA,NA,NA
295.72,280.78,292.83,257.25,277.31,284.34
NA,NA,NA,244.93,201.46,NA
NA,NA,NA,NA,119.95,149.15
NA,NA,295.17,278.58,288.25,NA
329.19,NA,230.62,NA,199.36,NA
99.91,97.84,105.96,NA,92.07,NA
NA,NA,NA,123.66,122.87,NA
273.3,81.6,98.12,102.35,110.29,NA
86.29,302.72,311.2,233.64,NA,NA
NA,NA,69.5,270.24,79.54,217.22
332.21,NA,312.35,NA,272.61,212.07
327.67,NA,239.56,NA,NA,NA
108.53,NA,334.58,244.11,200.96,NA
NA,NA,NA,NA,113.35,149.8
NA,110.42,116.76,NA,NA,NA
100.1,NA,116.37,NA,NA,NA
NA,290.72,NA,267,NA,NA
NA,NA,106.49,NA,123.12,148.26
NA,94.88,97.81,122.36,122.34,152.97
96.41,112.66,118.38,125.38,NA,NA
NA,NA,103.08,254.29,122.59,148.83
NA,110.19,119.77,128.53,NA,NA
130.55,176.46,293.66,NA,NA,NA
NA,NA,NA,NA,124.05,152.79
NA,263.04,215.23,239.21,201.27,NA
80.75,95.83,109.49,107.99,NA,NA
147.48,258.15,241.29,235.05,196.95,NA
NA,NA,NA,246.13,71.99,148.1
81.5,96.51,108.74,125.4,124.25,NA
336.43,280.5,241.41,NA,201.35,NA
323.31,NA,2.5,268.92,167.72,NA
NA,313.19,NA,268.08,NA,NA
NA,140.17,9.69,261.55,NA,NA
NA,323.72,NA,268.64,NA,NA
NA,280.9,243.56,248.42,201.43,NA
NA,NA,108.9,126.06,125.74,150.9
NA,265.18,215.42,NA,NA,NA
5.13,323.67,5.81,268.72,NA,NA
318.32,NA,245.72,NA,NA,NA
NA,132.67,208.62,NA,197.53,NA
320.74,281.45,0.15,249.14,202.98,NA
288.42,262.41,NA,NA,NA,NA
325.67,280.32,240.26,246.75,201.33,NA
NA,NA,NA,243.42,126.35,NA
274,280.56,212.24,234.93,NA,NA
NA,109.28,112.73,110.13,NA,NA
NA,281.36,246.68,247.28,202.97,202.24
112.95,118.86,NA,NA,NA,NA
317.55,NA,248.35,NA,203.2,NA
324.26,NA,246.26,NA,203.19,NA
NA,323.97,NA,269.06,NA,NA
NA,NA,220.81,NA,203.97,NA
4.59,314.59,336.81,286.47,NA,NA
NA,115.03,115.85,111.03,116.12,NA
321.68,NA,247.3,NA,NA,NA
NA,319.99,NA,268.76,172.54,NA
NA,93.72,109.1,125.66,124.08,NA
NA,264.22,223.97,240.26,204.63,NA
NA,NA,NA,239.41,204.43,NA
99.41,108.43,112.04,109.8,NA,NA
NA,111.75,118.04,NA,NA,NA
NA,NA,138.31,156.43,149.33,NA
359.5,NA,355.69,NA,184.47,189.08
218.8,315.59,NA,268.91,NA,NA
NA,282.36,250.84,NA,204.73,NA
NA,315.94,NA,244.59,187.53,NA
359.31,281.35,351.83,248.37,207.83,191
104.43,116.61,NA,NA,NA,NA
293.64,NA,296.44,274.92,NA,NA
NA,NA,NA,NA,111.88,140.22
NA,263.43,NA,250.93,NA,NA
105.1,112.79,118.19,110.16,NA,NA
NA,287.73,NA,276.21,NA,NA
NA,287.05,NA,278.53,NA,NA
NA,87.34,104.84,NA,NA,NA
NA,NA,NA,153.43,144.16,NA
NA,NA,NA,NA,115.66,132.58
299.27,288.5,292.23,279.67,NA,NA
293.52,284.14,NA,281.5,NA,NA
356.13,NA,346.33,NA,195.9,NA
175.9,222.24,NA,NA,NA,NA
NA,288.32,NA,278.07,NA,NA
293.66,291,291.52,280.01,280.38,283.09
292.54,NA,292.44,NA,276.05,284.3
297.35,NA,292.81,NA,285.2,NA
NA,287.53,NA,278.69,277.51,283.07
NA,288.79,NA,278.35,NA,NA
290.71,NA,292.71,NA,281.79,285.53
353.87,NA,343.12,NA,201.38,NA
NA,184.27,157.72,NA,NA,NA
340.54,NA,318.08,NA,231.2,NA
67.45,241.82,141.89,NA,NA,NA
NA,NA,NA,NA,114.97,130.92
111.28,NA,122.18,121.41,NA,NA
NA,293.88,NA,277.82,NA,NA
NA,NA,NA,NA,113.69,137.71
107.69,114.43,114.91,NA,NA,NA
292.11,NA,290.49,279.78,280.86,284.15
NA,115.11,121.29,NA,NA,NA
112.16,126.6,126.85,126.08,126.73,NA
NA,NA,127.18,128.18,130.07,NA
110.67,116.48,126.33,119.73,125.23,NA
298.46,287.45,NA,278.31,NA,NA
148.68,185.55,158.16,NA,NA,NA
NA,NA,NA,113.73,118.75,NA
292.08,NA,292,NA,272.58,285.39
95.36,111.89,116.29,NA,NA,NA
107.47,114.62,117.52,115.2,NA,NA
NA,NA,NA,NA,116.47,133.94
279.83,255.99,231.2,NA,NA,NA
NA,255.59,142.89,198.59,166.53,NA
NA,270.36,202.98,206.6,208.26,NA
NA,NA,239.78,250.17,65.66,211.31
97.03,NA,115.66,110.47,NA,NA
94.73,104.7,113.22,110.55,117.85,NA
NA,310.25,NA,303.53,NA,NA
294.64,NA,291.61,NA,279.9,285.8
350.1,NA,325.4,272.87,226.13,NA
NA,NA,NA,NA,225.29,207.53
NA,NA,NA,113.56,117.39,NA
325.92,NA,304.44,NA,257.47,NA
NA,NA,281.24,NA,116.56,171.56
14.5,339,21.01,294.96,NA,NA
NA,301.86,312.89,271.56,NA,NA
NA,NA,NA,NA,117.36,139.34
NA,NA,NA,NA,281.76,216.96
NA,106.95,111.57,109.68,117.56,NA
315.14,NA,309.06,NA,293.47,287.19
NA,301.61,NA,275.6,NA,NA
NA,NA,330.15,NA,223.41,NA
NA,311.01,NA,284.07,NA,NA
NA,115.43,NA,111.83,113.23,NA
NA,NA,NA,NA,118.83,135.83
106.93,112.57,115.11,NA,NA,NA
NA,NA,NA,266.85,255.6,NA
NA,NA,143.45,167.92,153.38,NA
NA,NA,NA,168.2,152.85,169.3
109.97,NA,160.48,NA,NA,NA
124.37,284.1,280.51,265.89,NA,NA
119.37,162.52,168.38,169.02,150.9,NA
NA,115.42,117.42,NA,NA,NA
277.77,NA,225.75,NA,NA,NA
NA,NA,146.18,171.19,152.43,NA
NA,168.37,149.59,167.51,NA,NA
32.8,8.74,NA,NA,NA,NA
NA,NA,NA,167.74,149.84,168.6
NA,NA,117.42,113.13,117.46,NA
122.35,164.68,147.01,NA,152.43,NA
NA,164.03,147.83,169.82,155,NA
NA,NA,NA,171.57,153.34,NA
NA,164.36,146.13,169.95,153.13,171.2
30.13,5.67,41.88,15.36,94.58,150.59
NA,NA,NA,173.66,149.79,NA
NA,NA,NA,170.73,150.9,NA
NA,NA,40.95,NA,95.22,NA
NA,263.6,146.19,NA,NA,NA
NA,NA,NA,210.83,163.09,NA
31.26,6.12,NA,NA,NA,NA
44.4,0.23,NA,NA,NA,NA
NA,4.84,NA,12.65,NA,NA
42.84,NA,15.35,NA,123.41,178.44
338.47,NA,317.65,NA,231.42,NA
342.63,NA,323.91,NA,231.48,NA
NA,307.77,NA,271.76,NA,NA
296.5,NA,292.88,NA,NA,NA
342.83,NA,322.7,NA,NA,NA
NA,NA,NA,110.61,116.65,NA
115.16,118.84,NA,NA,NA,NA
NA,305.47,322.24,NA,NA,NA
28.34,2.12,41.43,2.87,109.74,151.33
7.07,332.28,8.5,290.86,127.86,NA
297.22,NA,249.69,NA,NA,NA
288.63,NA,247.93,NA,NA,NA
NA,NA,NA,242.84,214.15,NA
NA,266.22,NA,243.37,NA,NA
291.08,NA,286.17,NA,250.58,NA
330.78,NA,309.4,NA,NA,NA
343.23,306.84,320.26,271.64,234.42,210.28
358.56,357.7,37.72,355.99,NA,NA
NA,NA,248.94,252.58,93.96,152.81
35.29,NA,149.68,NA,NA,NA
37.49,NA,147.3,NA,NA,NA
333.67,303.54,311.92,272.59,250.32,NA
NA,304.74,308.17,272.52,NA,NA
63.31,60.51,88.64,99.56,111.94,NA
NA,NA,35.86,353.03,93.85,NA
106.82,113.37,NA,NA,NA,NA
NA,112.57,114.45,NA,NA,NA
NA,115.43,117.68,NA,NA,NA
62,60.68,NA,99.6,112.04,144.01
113.73,128.13,NA,121.16,134.59,NA
NA,NA,124.25,126.21,131.29,NA
114.23,128.64,NA,NA,NA,NA
326.67,NA,309.72,NA,252.46,NA
NA,NA,31.13,344.19,91.95,NA
NA,NA,33.19,NA,91.1,NA
NA,58.69,88.35,72.08,NA,NA
NA,NA,292.98,279.26,280.72,NA
NA,326.99,84.86,290.77,NA,NA
303.29,NA,278.32,NA,231.73,NA
NA,NA,252.53,NA,219.46,NA
NA,274.68,NA,252.86,NA,NA
30.44,NA,157.76,NA,NA,NA
326.73,309.74,321.17,283.58,285.21,254.14
228.36,284.16,310.89,276.22,254.33,NA
NA,NA,310.91,NA,252.35,NA
NA,NA,NA,105.66,109.16,NA
NA,293.85,NA,272.94,NA,NA
289.67,274.02,250.94,NA,220.21,NA
332.43,NA,309.16,NA,253.17,NA
NA,346.43,30.82,338.51,92.99,154.18
323.98,306.63,NA,285.16,282.55,256.83
331.16,NA,301.34,229.17,165.55,NA
NA,303.62,316.84,NA,160.05,206.82
27.49,NA,157.53,NA,167.64,180.93
NA,270.46,156.66,NA,NA,NA
NA,NA,314.07,NA,238.86,NA
2.18,328.68,359.64,289.13,NA,NA
NA,57.59,NA,98.34,111.45,143.39
NA,300.31,310.69,273.14,NA,NA
NA,NA,NA,NA,239.83,215.04
112.98,122.24,NA,NA,NA,NA
1.89,328.35,358.29,288.69,198.6,188.57
NA,NA,NA,NA,279.44,218.01
327.96,113.97,309.67,NA,NA,NA
328.7,NA,320.89,NA,273.36,255.59
2.74,328.98,358.11,289.36,357.33,189.58
NA,103.52,108.83,110.78,114.37,77.87
347,54.53,83.15,98.21,110.62,NA
NA,NA,NA,272.2,244.96,NA
NA,114.79,121.62,NA,NA,NA
NA,353.54,NA,326.75,94.86,NA
NA,NA,NA,NA,92.53,174.87
10.15,326.95,8.85,290.21,NA,NA
NA,NA,NA,106.57,115.77,NA
NA,NA,245.52,NA,225.52,NA
NA,302.76,NA,273.67,NA,NA
0.95,326.43,354.04,289.27,NA,NA
21.74,351,27.89,323.53,91.69,160.32
16.76,349.65,NA,NA,NA,NA
334.05,301.92,NA,NA,NA,NA
NA,274.78,NA,224.23,171.45,NA
327.84,306.58,NA,275.72,NA,NA
359.53,310.42,312.37,289.19,NA,NA
106.61,113.53,NA,NA,NA,NA
18.97,NA,24.05,320.15,92.03,127.11
295.31,NA,256.61,NA,NA,NA
NA,249.7,205,NA,201.61,NA
249.57,245.7,NA,NA,NA,NA
282.71,NA,249.65,NA,NA,NA
163.6,203.82,166.92,191.22,NA,NA
56,49.45,123,98.59,NA,NA
85.43,NA,78.28,NA,111.44,179.85
NA,NA,22.61,318.49,90.18,NA
11.63,276.15,168.92,227.23,NA,NA
11.32,276.33,169.13,228.43,NA,NA
10.36,NA,169.28,227.33,174.31,183.37
162.35,206.62,169.65,NA,NA,NA
NA,NA,223.29,NA,211.27,NA
55.81,48.2,86.27,97.28,NA,NA
NA,352.05,22.38,NA,NA,NA
NA,296.87,350.2,NA,267.06,NA
NA,NA,163.88,NA,170.74,NA
113.95,127.42,NA,NA,NA,NA
292.52,NA,264.87,NA,65.59,NA
16.59,346.1,20.53,313.22,NA,NA
NA,NA,NA,198.13,170.36,NA
291.29,277.4,272.44,263.25,NA,NA
NA,NA,86.06,NA,110.79,146.44
NA,NA,22.49,311.75,NA,NA
13.63,345.02,35.66,310.46,NA,NA
NA,343.75,25.28,312.45,NA,NA
53.32,47.73,81.38,98.24,NA,NA
NA,NA,NA,116.18,118.81,140.55
120.68,NA,135.25,137.6,NA,NA
78.96,104.11,110.98,112.8,NA,NA
55.31,45.89,82.43,99.17,NA,NA
NA,114.83,121.94,122.79,123.54,NA
356.92,326.39,347.47,287.73,273.26,201.11
NA,NA,324.19,NA,288.06,NA
334.66,316.48,324.85,NA,NA,NA
NA,NA,117,111.75,115.54,NA
166.11,233.14,188.6,289.06,NA,NA
NA,NA,166.68,199.3,NA,NA
NA,NA,218.29,NA,211.1,NA
54.48,NA,97.99,99.78,172.58,NA
NA,46.88,NA,99.55,113.69,147.37
358.64,322.17,63.54,288.72,272.45,199.08
128.36,NA,157.21,191.04,117.45,NA
NA,NA,NA,110.64,117.51,78.06
273.06,271.28,250.23,NA,NA,NA
NA,265.86,246.91,NA,221.78,NA
107.1,114.45,117.96,NA,NA,NA
166.35,208.24,NA,NA,NA,NA
NA,NA,324.76,NA,283.52,NA
157.88,NA,170.62,NA,NA,NA
NA,191.91,156.91,202.09,NA,NA
NA,NA,349.06,NA,274.14,199.95
0.25,320.59,347.07,288.51,NA,NA
NA,NA,345.27,NA,276.59,202.29
NA,45.97,81.94,100.69,114.35,NA
83.31,102.01,110.88,NA,NA,NA
166.1,193.91,156.67,NA,NA,NA
NA,46.27,169.49,198.68,171.24,NA
53.42,202.58,81.76,101.72,112.68,147.24
14.07,343.51,17.58,309.17,87.4,168.04
NA,NA,309.77,NA,258.62,NA
126.7,190.71,157.52,NA,NA,NA
158.34,NA,163.22,NA,NA,NA
15.62,343.18,16.65,308.05,88.73,NA
NA,NA,72.51,NA,275.41,82.1
NA,NA,16.25,288.94,NA,NA
NA,NA,344.68,288.59,284.4,NA
NA,NA,345.18,NA,275.71,NA
NA,319.57,347.49,289.84,NA,NA
355.32,321.53,347.24,290.1,NA,NA
NA,NA,344.86,289.41,NA,NA
357.96,NA,344.81,NA,NA,NA
NA,329.2,18.44,274.65,NA,NA
20.19,356.84,15.16,307.99,86.95,188.43
NA,344.45,44.26,309.32,285.01,NA
53.47,43.68,NA,100.83,113.8,NA
NA,210.18,172.14,NA,NA,NA
NA,NA,113.57,NA,130.61,NA
133.09,NA,148.94,NA,NA,NA
NA,258.68,NA,187.06,NA,NA
NA,142.28,136.27,NA,NA,NA
95.39,NA,174.15,NA,NA,NA
355.6,208.75,171.48,NA,NA,NA
206.26,284.24,183.96,NA,NA,NA
NA,308.41,313.24,NA,256.09,NA
NA,NA,311.06,NA,285.53,NA
331.41,314.46,326.11,NA,NA,NA
253.27,247.77,NA,NA,NA,NA
NA,249.7,219.26,NA,209.26,NA
NA,247.2,NA,237.53,209.17,NA
109.47,116.16,116.27,NA,NA,NA
169.93,207.47,NA,201.76,NA,NA
NA,NA,NA,116.1,121.18,140.45
280.64,299.36,248.7,NA,198.85,NA
292.76,275.9,231.8,270.24,64.81,NA
NA,NA,NA,195.51,168.88,NA
294.01,NA,284.6,269.52,262.63,NA
335.5,NA,203.48,233.68,NA,NA
NA,322.54,358.02,NA,180.38,NA
161.25,201.4,168.5,198.5,170.17,NA
293.5,40.97,283.56,100.98,NA,NA
NA,211.15,172.93,201.13,NA,NA
52.04,NA,81.4,NA,NA,NA
NA,NA,173,202.22,NA,NA
161.29,190.61,154.35,NA,NA,NA
NA,196.64,NA,198.58,169.6,NA
NA,210.71,171.7,202.22,NA,NA
292.26,277.57,266.9,257.46,238.43,NA
NA,323.89,NA,278.22,NA,NA
335.58,274.51,205.43,NA,NA,NA
4.08,251.35,355.39,NA,182.96,NA
NA,NA,141.35,133.28,129.93,NA
NA,NA,172.55,197.3,NA,NA
159.86,NA,165.68,193.02,169.11,NA
NA,NA,134.53,153.73,NA,NA
NA,144.93,136.18,NA,NA,NA
NA,NA,136.89,151.76,NA,NA
NA,NA,80.21,NA,114.94,150.22
NA,NA,206.94,220.59,210.55,NA
NA,49.2,76.93,NA,114.23,147.22
328.99,NA,210.72,NA,NA,NA
NA,272.21,NA,251.39,NA,NA
334.1,313.61,325.76,285.88,275.37,243.66
NA,NA,192.95,234.25,182.35,NA
103.3,114.13,118.15,NA,NA,NA
NA,107.39,NA,133.95,129.94,NA
NA,113.75,119.76,NA,NA,NA
88.57,108.06,117.29,131.42,NA,NA
287.65,136.78,265.44,NA,NA,NA
287.55,NA,268.98,NA,235.43,NA
113.64,118.75,NA,NA,NA,NA
299.75,NA,264.39,NA,228.04,NA
163.13,121.47,168.57,NA,NA,NA
NA,NA,NA,NA,117.98,141.13
164.35,NA,122.31,NA,165.74,NA
283.21,NA,255.6,NA,229.12,NA
NA,NA,NA,193.87,154.5,NA
NA,131.22,129.26,NA,NA,NA
NA,119.75,120.26,NA,114.23,NA
49.17,269.34,77.92,101.22,115.24,NA
NA,118.83,119.46,NA,NA,NA
287.82,276.86,NA,255.16,NA,NA
113.68,115.61,118.03,NA,NA,NA
NA,NA,NA,NA,114.11,148.43
112.41,146.28,139.27,NA,NA,NA
114.84,NA,137.29,NA,NA,NA
163.81,204.41,169.74,194.25,NA,NA
NA,NA,NA,189.13,159.48,178.42
107.33,146.48,NA,NA,NA,NA
156.24,163.16,129.04,NA,NA,NA
113.07,NA,138.44,189.64,NA,NA
NA,131.95,137.18,283.07,170.27,NA
83.52,169.72,156.38,103.28,NA,NA
157.27,NA,167.82,198.23,171.22,NA
NA,108.27,117.33,NA,NA,NA
85.67,105.09,108.88,NA,NA,NA
163.75,NA,115.8,198.67,169.68,155.61
NA,31.81,NA,101.29,NA,NA
162.13,38,NA,101.35,66.08,NA
49.3,32.99,76.41,138.19,NA,NA
48.47,32.56,77.88,NA,119.7,152.07
NA,339.85,7.18,NA,NA,NA
NA,NA,NA,195.74,167.13,NA
79.34,106.65,NA,NA,NA,NA
NA,205.1,NA,201.87,168.4,NA
112.5,115.27,NA,NA,NA,NA
295.31,NA,263.31,NA,NA,NA
292.99,NA,255.45,NA,233.75,NA
107.04,110.31,112.71,NA,NA,NA
104.7,115.83,119.39,101.66,NA,NA
NA,119.3,120.08,NA,NA,NA
NA,311.34,NA,286.8,NA,NA
8.06,338.06,6.69,300.09,NA,NA
292.53,283.69,283.55,272.19,NA,NA
NA,204.68,163.21,195.3,165.77,NA
47.76,31.59,74.18,103.57,NA,NA
NA,284.8,NA,267.77,264.67,NA
47.95,30.79,76.65,100.37,115.47,151.51
NA,270.43,NA,252.04,233.59,NA
NA,274.31,NA,254.32,231.89,NA
NA,270.74,269.17,NA,231.29,NA
289.53,NA,284.39,NA,NA,NA
46.54,299.13,74.26,100.46,115.51,92.69
NA,209.18,13.13,197.42,165.89,154.31
114.82,116.5,NA,NA,NA,NA
NA,319.16,NA,287.27,NA,NA
NA,116.35,119.55,113.77,113.63,NA
118.05,127.41,NA,NA,NA,NA
45.96,29.3,73.07,100.38,115.7,152.8
292.25,NA,294.13,NA,278.8,NA
NA,95.3,107.86,NA,NA,NA
92.23,101.97,109.1,NA,NA,NA
117.59,129.34,126.9,NA,135.27,NA
NA,27.97,259.73,NA,130.07,NA
45.73,27.67,NA,141.7,114.36,NA
106.82,115.44,118.74,261.12,232.64,NA
45.62,27.37,72.53,NA,NA,NA
79.45,97.44,113.84,NA,NA,NA
NA,NA,112.32,139.35,132.53,160.7
NA,27.41,72.2,NA,NA,NA
289.73,NA,280.32,NA,265.73,NA
324.1,NA,276.49,NA,NA,NA
NA,NA,232.21,NA,198.44,NA
291.82,269.06,282.57,NA,263.32,NA
290.83,NA,274.2,NA,NA,NA
319.77,NA,312.35,NA,NA,NA
NA,286.71,NA,278.84,NA,NA
NA,22.87,75.53,99.26,116.11,NA
NA,281.45,NA,242.33,193.02,194.99
157.7,214.56,31.12,200.37,169.29,NA
161.5,207.2,169.77,198.46,NA,NA
115.91,138.81,NA,NA,NA,NA
NA,NA,NA,238.68,235.76,NA
NA,275.76,240.82,254.39,232.8,NA
283.98,NA,259.14,NA,64.87,NA
108.98,117.89,NA,NA,NA,NA
NA,301.96,310.69,284.47,284.02,NA
37.06,303.12,312.62,281.67,NA,NA
NA,92.78,NA,140.92,NA,NA
2.51,NA,32.77,297.14,134.96,NA
NA,NA,357.31,NA,64.82,188.38
144.43,203.01,164.68,196.05,NA,NA
NA,150.19,139.9,158.94,151.85,NA
44.52,19.59,69.71,97.28,116.25,NA
NA,296.77,NA,276.5,NA,NA
107.46,114.61,118.62,NA,NA,NA
NA,NA,NA,NA,243.25,230.69
160.82,216.08,NA,204.48,NA,NA
NA,NA,270.98,NA,243.47,NA
330.36,NA,225.57,242.48,190.76,NA
159.23,199.33,NA,NA,NA,NA
315.23,298.82,306.27,275.27,64.19,NA
317.29,299.25,44.67,277.4,270.45,NA
NA,NA,304.39,NA,266.82,NA
NA,14.06,NA,96.22,NA,NA
168.66,208.8,359.15,286.28,282.14,227.79
344.14,314.09,NA,NA,NA,NA
NA,282.45,NA,199.35,NA,NA
NA,281.91,NA,245.45,NA,NA
0.51,NA,355.03,NA,NA,NA
312.11,298.87,305.32,275.18,270.98,NA
NA,109.44,235.79,241.29,NA,NA
NA,282.56,NA,245.46,NA,NA
NA,NA,172.58,245.4,197.86,NA
NA,280.27,355.03,203.05,NA,NA
2.35,NA,355.12,295.69,NA,NA
NA,NA,NA,105.12,111.76,129.1
NA,NA,62.86,94.3,112.7,NA
39.3,NA,62.13,NA,NA,NA
296.42,NA,273.42,261.02,64.64,NA
352.52,315.14,338.26,275.87,226.42,124.76
353.14,NA,332.45,NA,233.57,NA
NA,301.76,NA,282.49,NA,NA
311.51,NA,302.1,NA,271.77,NA
NA,NA,303.88,278.93,NA,NA
NA,114.74,120.92,109.25,NA,NA
351.56,NA,326.33,NA,228.46,NA
NA,NA,304.51,278.72,NA,NA
112.18,118.75,NA,NA,NA,NA
NA,114.92,120.18,NA,NA,NA
343.92,NA,331.32,NA,281.96,231.18
NA,NA,330.34,NA,284.35,NA
NA,314.34,NA,287.81,282.69,NA
350.53,312.89,338.46,275.76,NA,NA
351.3,10.69,11.6,289.6,281.48,267.32
NA,315.59,331.05,NA,283.69,NA
349.58,293.89,NA,276.15,NA,NA
NA,NA,314.51,285.74,NA,NA
312.84,NA,311.54,NA,282.49,75.75
NA,315.94,NA,286.62,NA,NA
37.56,13.53,NA,90.57,115.41,NA
287.85,NA,284.08,NA,NA,NA
290.79,NA,274.38,261.11,NA,NA
298.52,274.16,276.67,261.92,NA,NA
NA,278.03,NA,248.06,NA,NA
37.33,12.5,61.68,NA,115.42,NA
NA,323.53,NA,287.61,NA,NA
359.66,328.03,351.18,NA,NA,NA
NA,NA,276.76,258.67,NA,NA
NA,282.31,303.23,NA,274.27,NA
NA,297.72,NA,279.53,NA,NA
NA,298.72,NA,276.22,NA,NA
341.04,315.82,330.92,287.18,285.14,234.4
348.06,NA,335.1,NA,234.45,NA
91.15,96.25,305.62,NA,269.91,NA
NA,101.18,111.01,NA,NA,NA
NA,115.46,119.18,149.35,NA,NA
75.25,95.11,NA,NA,NA,NA
NA,NA,NA,NA,241.78,239.28
NA,NA,NA,150.69,138.3,NA
73.16,94.33,114.52,151.45,NA,NA
73.66,95.98,116.47,NA,NA,NA
NA,101.71,106.44,NA,NA,NA
312.29,279.7,244.47,NA,203.55,NA
NA,NA,274.78,NA,240.1,NA
NA,NA,NA,NA,243.21,233.74
34.9,NA,57.88,73.78,115.3,NA
NA,114.75,117.49,NA,NA,NA
NA,221.01,184.03,209.81,178.78,NA
82.18,97.1,NA,NA,NA,NA
NA,208.49,170.04,NA,NA,NA
34.76,5.94,55.46,236.4,114.88,NA
NA,NA,NA,NA,281.32,208.54
330.97,310.5,330.78,274.95,NA,NA
305.82,313.18,341,286.64,263.61,NA
NA,NA,NA,211.2,184.18,NA
196.89,224.15,NA,211.4,NA,NA
339.52,303.05,175.92,286.98,NA,NA
NA,280.52,330.15,NA,188.27,NA
